COMUNE,NOME,MACRO TIPOLOGIA,SCHEDA,DO_Y,DO_X,
CABRAS,Zone umide di Mistras,Laghi,http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=49,39.9028069033796,8.45767896225656,
CUGLIERI,Basiliche di Cornus,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17898,40.0933090157509,8.50795283521207,
CUGLIERI,Casteddu Ezzu,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17897,40.1767125116023,8.5810201437865,
CUGLIERI,Chiesa della Madonna della Neve,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24841,40.1897345983754,8.57033990341983,
CUGLIERI,Cuglieri,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095019,40.1901322692432,8.56688861044251,
CUGLIERI,Museo dell'olio,Museo,http://www.sardegnacultura.it/j/v/253?s=24645&v=2&c=2487&c1=2125&visb=&t=1,40.1910323379951,8.56854233405009,
CUGLIERI,Punta Foghe,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=991&v=2&c=45&t=1,40.1752820514451,8.45904799294746,
CUGLIERI,Sa capanna,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=998&v=2&c=45&t=1,40.0863011826976,8.49220054431434,
CUGLIERI,Santa Caterina di Pittinuri,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1009&v=2&c=45&t=1,40.1034625668604,8.49097285437224,
CUGLIERI,S'Archittu,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1010&v=2&c=45&t=1,40.0909029915576,8.49084491917993,
CUGLIERI,S'Archittu di Santa Caterina,Monumenti naturali,http://www.sardegnaturismo.it/index.php?xsl=5&s=5897&v=2&c=3198&c1=2125&t=1,40.0939510137559,8.48768659260196,
CUGLIERI,Seminario regionale del Sacro Cuore,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19470,40.1874307568436,8.57092424635843,
CUGLIERI,Spiaggia dell'Arco,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1012&v=2&c=45&t=1,40.0937168799927,8.48905728196783,
CUGLIERI,Spiaggia Stella,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1013&v=2&c=45&t=1,40.0882959719761,8.49273295811027,
CUGLIERI,Torre del Pozzo,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1021&v=2&c=45&t=1,40.0859408186219,8.49064908489397,
FORDONGIANUS,Area delle terme di Forum Traiani,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22629,39.9970746585452,8.80829709434699,
FORDONGIANUS,Casa Madeddu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18447,39.9953872070748,8.80917053080492,
FORDONGIANUS,Chesa e Cripta di San Lussorio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17880,39.9896873099895,8.7980626727262,
FORDONGIANUS,Fordongianus,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095020,39.9953150941751,8.81202715822824,
FORDONGIANUS,Terme di Forum Traiani,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20925,39.997072727525,8.80823482754326,
GHILARZA,Casa Gramsci,Museo,http://www.sardegnacultura.it/j/v/253?s=24544&v=2&c=2487&c1=2125&visb=&t=1,40.1230169411626,8.83735709226936,
GHILARZA,Chiesa di San Palmerio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17783,40.1225209447454,8.834731926767,
GHILARZA,Chiesa di San Pietro di Zuri,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17856,40.1207650621579,8.87642730093035,
GHILARZA,Ghilarza,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095021,40.1216622475992,8.83845020490992,
GHILARZA,Torre,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17910,40.1245218710521,8.83726905613654,
GONNOSCODINA,Gonnoscodina,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095022,39.698784572556,8.83708181236706,
GONNOSNO',Gonnosno',Città e paesi,http://www.comunas.it/xml/comune.php?istat=095023,39.7606439723263,8.87476811659116,
GONNOSTRAMATZA,Chiesa di San Michele Arcangelo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24845,39.681000633314,8.83367091875755,
GONNOSTRAMATZA,Gonnostramatza,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095024,39.6817325582887,8.83540062309511,
GONNOSTRAMATZA,Museo delle incursioni barbaresche,Museo,http://www.sardegnacultura.it/j/v/253?s=18979&v=2&c=2487&c1=2125&visb=&t=1,39.6808226552266,8.83334856434288,
MARRUBIU,Marrubiu,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095025,39.7530750766911,8.64099264779554,
MARRUBIU,Praetoriom di Muru de Bangiu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20024,39.7858896759113,8.66456074259716,
MASULLAS,Masullas,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095026,39.7009253308856,8.78686293004073,
MASULLAS,Mostra di minerali e fossili,Museo,http://www.sardegnacultura.it/j/v/253?s=24610&v=2&c=2487&c1=2125&visb=&t=1,39.6995179350212,8.78307570135376,
MILIS,Chiesa di San Paolo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17946,40.0456110856473,8.63523472458958,
MILIS,Chiesa di San Sebastiano,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24850,40.0479022978617,8.63646626036184,
MILIS,Milis,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095027,40.049077848987,8.63790951453888,
MILIS,Museo del gioiello e costume sardo,Museo,http://www.sardegnacultura.it/j/v/253?s=24615&v=2&c=2487&c1=2125&visb=&t=1,40.0486089275472,8.63641110734539,
MILIS,Palazzo Boyl,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18318,40.0486870993126,8.63669080373264,
MOGORELLA,Mogorella,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095028,39.864028180502,8.85875005487869,
MOGORELLA,Nuraghe Friarosu,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21277,39.8769193712837,8.87784438925299,
MOGORO,Mogoro,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095029,39.6836033078385,8.77916346990497,
MOGORO,Nuraghe Cuccurada,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20791,39.6644250645595,8.74803652749386,
MORGONGIORI,Centro di documentazione ambientale,Museo,http://www.sardegnacultura.it/j/v/253?s=24545&v=2&c=2487&c1=2125&visb=&t=1,39.7456831462648,8.77194743053551,
MORGONGIORI,Morgongiori,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095030,39.7461493360643,8.77262224472708,
MORGONGIORI,Museo vivente dell'arte tessile,Museo,http://www.sardegnacultura.it/j/v/253?s=24586&v=2&c=2487&c1=2125&visb=&t=1,39.7456831462648,8.77194743053551,
MORGONGIORI,Necropoli e menhir di Prabanta,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22243,39.7442886847555,8.79061876914101,
MORGONGIORI,Nuraghe Santu Miali,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21592,39.741256554765,8.79728702314602,
NARBOLIA,Is Arenas,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1008&v=2&c=45&t=1,40.0638084846097,8.47233400546525,
NARBOLIA,Narbolia,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095031,40.0500931579228,8.57556827792015,
NEONELI,Museo faunistico dell'Oasi di Assai,Museo,http://www.sardegnacultura.it/j/v/253?s=24616&v=2&c=2487&c1=2125&visb=&t=1,40.0713620131943,9.00139056938401,
NEONELI,Neoneli,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095032,40.064462091922,8.94698779507041,
NEONELI,Sa Crabarissa - Pranu Santa Vittoria,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=63,40.0884003138946,9.02214439072364,
NEONELI,S'Araighinos,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=73,40.0751489494675,9.02053159917614,
NEONELI,S'Isteddu,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=70,40.077767216223,9.00332569519543,
NORBELLO,Norbello,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095033,40.1360079888125,8.83491546857055,
NUGHEDU SANTA VITTORIA,Alamoiu - Oasi di Assai,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=62,40.1049751237623,8.97928187412593,
NUGHEDU SANTA VITTORIA,Chiesa di San Giacomo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18355,40.100612851157,8.95109697500899,
NUGHEDU SANTA VITTORIA,Museo naturalistico dell'Oasi di Assai,Museo,http://www.sardegnacultura.it/j/v/253?s=24617&v=2&c=2487&c1=2125&visb=&t=1,40.1085761975997,8.99747148200851,
NUGHEDU SANTA VITTORIA,Necropoli di Sas Arzolas de Goi,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22265,40.1001101549254,8.95682639753843,
NUGHEDU SANTA VITTORIA,Nughedu S.Vittoria,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095034,40.1014686032474,8.95024156511698,
NUGHEDU SANTA VITTORIA,Su Fustiarbu,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=72,40.0954344427773,9.00960485774546,
NURACHI,Chiesa e Battistero di San Giovanni Battista,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17887,39.9735779104107,8.54006423535253,
NURACHI,Museo di Etnografia,Museo,http://www.sardegnacultura.it/j/v/253?s=24549&v=2&c=2487&c1=2125&visb=&t=1,39.9744877854189,8.53755973765078,
NURACHI,Nurachi,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095035,39.9736976189529,8.53986325790694,
NURECI,Nureci,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095036,39.8223390331503,8.97576800162093,
OLLASTRA,Ollastra,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095037,39.951735626126,8.73498980581183,
ORISTANO,Antiquarium Arborense,Museo,http://www.sardegnacultura.it/j/v/253?s=19011&v=2&c=2487&c1=2125&visb=&t=1,39.9043324823706,8.59243853304908,
ORISTANO,Cattedrale di Santa Maria Assunta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18417,39.9027329256174,8.59031255327031,
ORISTANO,Chiesa del Carmine,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18359,39.9031399265432,8.59267697153075,
ORISTANO,Chiesa della Maddalena di Sili',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17932,39.9159033707974,8.61380461159409,
ORISTANO,Chiesa di San Francesco,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18322,39.9036156538603,8.59009363302511,
ORISTANO,Mura e torre di Mariano,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17751,39.9057231951867,8.59162466231661,
ORISTANO,Oratorio delle Anime,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18118,39.9428746998442,8.60478664062987,
ORISTANO,Oratorio dello Spirito Santo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18125,39.9047265732545,8.59171450551772,
ORISTANO,Oristano,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095038,39.9058657408309,8.59528742273046,
ORISTANO,Seminario Tridentino Diocesano,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18326,39.9026799089619,8.59038459162675,
ORISTANO,Torregrande,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1050&v=2&c=45&t=1,39.9030729231127,8.52354318862259,
ORISTANO,Torre Grande di Oristano,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17864,39.9067837527995,8.51628266129159,
PALMAS ARBOREA,Palmas Arborea,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095039,39.8756502149295,8.64828748899685,
PAU,Area dell'ossidiana,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20432,39.8033452158386,8.77414067906641,
PAU,Museo dell'Ossidiana,Museo,http://www.sardegnacultura.it/j/v/253?s=19516&v=2&c=2487&c1=2125&visb=&t=1,39.7895129326538,8.80308021259984,
PAU,Pau,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095040,39.7919217529846,8.80295831804018,
PAU,Sentieri dell'ossidiana: Corongiu su Porcu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.7866483620263,8.79502242967199,
PAU,Sentieri dell'ossidiana: Mitza Pabodi,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.7925855926305,8.78845374287693,
PAU,Sentieri dell'ossidiana: Mitza sa Feurra,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.7899309542764,8.76855809871674,
PAU,Sentieri dell'ossidiana: Perda Urias,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.7999246506924,8.76607348647802,
PAU,Sentieri dell'ossidiana: Pranu Malu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.8151456083498,8.77563143375159,
PAU,Sentieri dell'ossidiana: Sa mitza de su Stori,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.8009408361904,8.79044810730093,
PAU,Sentieri dell'ossidiana: Sennixeddu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.793782371671,8.79484041400571,
PAU,Sentieri dell'ossidiana: Su Fustu Obau,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.8099580089125,8.76163918534932,
PAU,Sentieri dell'ossidiana: Su Pardu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.7957241246435,8.8056381802707,
PAU,Sentieri dell'ossidiana: Trunchesddu,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21310,39.80864892122,8.78274677926102,
PAULILATINO,Area di Santa Cristina,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20454,40.0612789327019,8.73250827115566,
PAULILATINO,Museo Archeologico-Etnografico,Museo,http://www.sardegnacultura.it/j/v/253?s=18968&v=2&c=2487&c1=2125&visb=&t=1,40.082733016166,8.76316250628765,
PAULILATINO,Nuraghe Battizzonis,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21281,40.091036599995,8.72362561228068,
PAULILATINO,Nuraghe Lugherras,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21274,40.097902620771,8.71387109541975,
PAULILATINO,Paulilatino,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095041,40.0821161757206,8.76610313945412,
PAULILATINO,Santuario di Santa Cristina,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20775,40.0613542865012,8.73128701612962,
PAULILATINO,Tomba di giganti di Mura Cuada,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21293,40.0648157653746,8.7064324536088,
PAULILATINO,Tombe di giganti di Goronna,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24764,40.0831473280443,8.73870013189317,
POMPU,Pompu,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095042,39.724643051106,8.79725120650887,
RIOLA SARDO,Riola Sardo,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095043,39.9951661339916,8.5409897626167,
RUINAS,Ruinas,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095044,39.9062190335085,8.89773565975048,
SAMUGHEO,Castello di Medusa,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17855,39.8907515885392,8.95840504809759,
SAMUGHEO,Museo dell'Arte Tessile Sarda,Museo,http://www.sardegnacultura.it/j/v/253?s=19517&v=2&c=2487&c1=2125&visb=&t=1,39.9549973665268,8.94712810898942,
SAMUGHEO,Samugheo,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095045,39.946647001384,8.94065641377973,
SAN NICOLO' D'ARCIDANO,San Nicolo' Arcidano,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095046,39.6845679513881,8.64406573625426,
SANTA GIUSTA,Antica citta' di Othoca,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18869,39.879349836821,8.60980666421425,
SANTA GIUSTA,Basilica di S. Giusta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17827,39.8814083178832,8.60705969074009,
SANTA GIUSTA,Cirras,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1046&v=2&c=45&t=1,39.8390642086984,8.55532456918666,
SANTA GIUSTA,Santa Giusta,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095047,39.8780406502746,8.6112798801443,
VILLA SANT'ANTONIO,Necropoli di Genna Salixi,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20764,39.8490204117909,8.90608233109716,
VILLA SANT'ANTONIO,Necropoli di Is Forrus,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20766,39.8716989799037,8.90339958324665,
VILLA SANT'ANTONIO,Villa S.Antonio,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095048,39.8592559708833,8.90262760226239,
SANTU LUSSURGIU,Chiesa di San Leonardo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17952,40.1787913250425,8.66433968979159,
SANTU LUSSURGIU,Monte Ferru,Monti,http://www.sardegnaturismo.it/index.php?xsl=5&s=3162&v=2&c=3003&t=1,40.1319612851193,8.59004893728357,
SANTU LUSSURGIU,Museo della tecnologia contadina,Museo,http://www.sardegnacultura.it/j/v/253?s=24547&v=2&c=2487&c1=2125&visb=&t=1,40.1418086504699,8.65199235618863,
SANTU LUSSURGIU,Santu Lussurgiu,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095049,40.1412603593547,8.65420682164917,
SANTU LUSSURGIU,Sos Molinos,Sorgenti e cascate,http://www.sardegnaturismo.it/index.php?xsl=5&s=3204&v=2&c=3004&t=1,40.1293011932827,8.65073983880893,
SAN VERO MILIS,Chiesa di Santa Sofia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18327,40.0124223411787,8.60046028951027,
SAN VERO MILIS,Complesso di S'Uraki,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21588,40.0153842242733,8.58257398351923,
SAN VERO MILIS,Mandriola,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1014&v=2&c=45&t=1,40.0321512078438,8.39551417785637,
SAN VERO MILIS,Putzu Idu,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=995&v=2&c=45&t=1,40.0288564297253,8.4069774643608,
SAN VERO MILIS,Sa Mesa longa,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=999&v=2&c=45&t=1,40.0453184387972,8.3980220226237,
SAN VERO MILIS,San Vero Milis,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095050,40.0130505100071,8.59957838191478,
SAN VERO MILIS,S'arena scoada,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1006&v=2&c=45&t=1,40.0166819300696,8.41432941860365,
SAN VERO MILIS,Sa Rocca tunda,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1001&v=2&c=45&t=1,40.0418332808304,8.41893440470074,
SAN VERO MILIS,Stagno di Sale Porcus,Laghi,http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=49,40.0115277432708,8.43533841962413,
SAN VERO MILIS,Su Pallosu,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=1015&v=2&c=45&t=1,40.0424473371361,8.40804477802499,
SCANO DI MONTIFERRO,Museo naturalistico Parco degli Uccelli,Museo,http://www.sardegnacultura.it/j/v/253?s=24589&v=2&c=2487&c1=2125&visb=&t=1,40.2310736112459,8.58384475856219,
SCANO DI MONTIFERRO,Nuraghe Abbaudi,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21275,40.2253286830318,8.60211371583634,
SCANO DI MONTIFERRO,Nuraghe Nuracale,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21278,40.2334580113249,8.58542063019255,
SCANO DI MONTIFERRO,Scano di Montiferro,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095051,40.2147844230433,8.5889070806085,
SCANO DI MONTIFERRO,Tomba di giganti Pedras Doladas,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21288,40.2167103625735,8.61312248828433,
SCANO DI MONTIFERRO,Via dei Mulini,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21540,40.2342354924932,8.58991545654975,
SEDILO,Chiesa di Santu Antine,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18882,40.1655607323219,8.93661210009894,
SEDILO,Complesso di Iloi,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24690,40.1599499722433,8.89834905407837,
SEDILO,Fontana Putzola,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=67,40.1654536131611,8.92140275371132,
SEDILO,Frontigheddu,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=71,40.1683427388178,8.9359183765956,
SEDILO,Nuraghe Busurtei,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=66,40.1617857554704,8.9535617171173,
SEDILO,San Costantino,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=54,40.1683853664553,8.93290697724968,
SEDILO,Sedilo,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095052,40.1719898030872,8.92113826241382,
SEDILO,Sedilo - Iloi,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=53,40.1672555204674,8.90399041259995,
SEDILO,Su Mudregu - Ponte Fiume Taloro,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=57,40.166247606953,8.9794655795539,
SENEGHE,Seneghe,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095053,40.0808755663975,8.61379750166776,
SENIS,Senis,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095054,39.8229638402126,8.94139013282213,
SENNARIOLO,Chiesa di Sant'Andrea,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24862,40.2129393706593,8.55661983934048,
SENNARIOLO,Sennariolo,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095055,40.2135621430867,8.55275317369973,
SIAMAGGIORE,Siamaggiore,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095056,39.9494602675177,8.63575291567785,
SIAMANNA,Siamanna,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095057,39.9193406605449,8.76374739967292,
SIMALA,Simala,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095058,39.7207819527415,8.82947320547484,
SIMAXIS,Chiesa di San Teodoro di Congius,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18138,39.9468924394865,8.70821775570069,
SIMAXIS,Simaxis,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095059,39.9310436248936,8.69156929529372,
SINI,Sini,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095060,39.754527064375,8.90798652130149,
SIRIS,Siris,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095061,39.7130058864258,8.77583875396896,
SOLARUSSA,Chiesa di San Gregorio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17868,39.9552468553979,8.6805195120564,
SOLARUSSA,Solarussa,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095062,39.9549429343221,8.6731946043007,
SORRADILE,Chiesa di San Sebastiano,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18395,40.1062931775534,8.93171588940206,
SORRADILE,Chiesa San Nicola,Chiese,,40.0990933460298,8.91797440781622,
SORRADILE,Chiesa Santa Maria,Chiese,,40.0960214564285,8.93023980926609,
SORRADILE,Lago Omodeo,Laghi,http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=551,40.1247045804971,8.90709395704688,
SORRADILE,Necropoli di Prunittu,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24743,40.0977020131111,8.92414887583648,
SORRADILE,Necropoli di Sas Lozas e Isterridorzu,Spazi sacri e funerari,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24729,40.1543252269888,8.9727892432753,
SORRADILE,Nolau,Sentieri,http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=59,40.10096518057,8.92076262691719,
SORRADILE,Sorradile,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095063,40.1057424895323,8.93389565827533,
TADASUNI,Collezione di strumenti musicali,Museo,http://www.sardegnacultura.it/j/v/253?s=24548&v=2&c=2487&c1=2125&visb=&t=1,40.1103970485455,8.88348159603184,
TADASUNI,Tadasuni,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095016,40.1097735991639,8.88550239569261,
TERRALBA,Laguna di Marceddi',Laghi,http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=40,39.7075666978585,8.51933232361132,
TERRALBA,Stagno di San Giovanni,Laghi,http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=40,39.7012643290589,8.54663460482472,
TERRALBA,Terralba,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095065,39.7194629860847,8.63780321825857,
TRAMATZA,Tramatza,Città e paesi,http://www.comunas.it/xml/comune.php?istat=095066,40.0040289366384,8.64996692286321,
TRESNURAGHES,Cala degli Albatros,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=988&v=2&c=45&t=1,40.2497483660202,8.47486739887425,
TRESNURAGHES,Cartiera,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21546,40.1954917609209,8.49118777819797,
TRESNURAGHES,Chiesa di San Giorgio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24856,40.2517139413947,8.51932362094375,
