COMUNE;PROVINCIA;REGIONE;NOME;MACRO TIPOLOGIA;TIPOLOGIA;SCHEDA;IDFEATURE;DO_Y;DO_X
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Capitana;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=2964&v=2&c=45&t=1;1630;39.2046385126111;9.32030015842786
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Capitana;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=2964&v=2&c=45&t=1;1630;39.2046385126111;9.32030015842786
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di San Pietro di Ponte;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17918;480;39.2451198179545;9.19397871007854
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di San Pietro di Ponte;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17918;480;39.2451198179545;9.19397871007854
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di Sant'Agata;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19433;386;39.242195460813;9.18166520918699
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di Sant'Agata;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19433;386;39.242195460813;9.18166520918699
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di Santa Maria di Cepola;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17921;375;39.2372728076605;9.18196900980375
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di Santa Maria di Cepola;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17921;375;39.2372728076605;9.18196900980375
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di Sant' Elena;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18362;448;39.2428572401798;9.18376418216782
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Chiesa di Sant' Elena;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18362;448;39.2428572401798;9.18376418216782
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Fornaci Maxia;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21534;738;39.2443681180867;9.17965574205931
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Fornaci Maxia;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21534;738;39.2443681180867;9.17965574205931
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Is Mortorius;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=280&v=2&c=45&t=1;2005;39.1988499043959;9.3269044114125
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Is Mortorius;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=280&v=2&c=45&t=1;2005;39.1988499043959;9.3269044114125
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Kal'e moru;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=283&v=2&c=45&t=1;1759;39.166929386885;9.37953345900677
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Kal'e moru;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=283&v=2&c=45&t=1;1759;39.166929386885;9.37953345900677
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Marina di Capitana;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=754&v=2&c=46&c1=&t=1;1280;39.2063500908418;9.30090344491801
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Marina di Capitana;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=754&v=2&c=46&c1=&t=1;1280;39.2063500908418;9.30090344491801
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Mari Pintau;Spiagge;Ghiaia, ciottoli;http://www.sardegnaturismo.it/index.php?xsl=5&s=285&v=2&c=45&t=1;2006;39.1727847653336;9.37217605054732
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Mari Pintau;Spiagge;Ghiaia, ciottoli;http://www.sardegnaturismo.it/index.php?xsl=5&s=285&v=2&c=45&t=1;2006;39.1727847653336;9.37217605054732
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Parco Naturale Molentargius - Saline di Cagliari;Parchi;Parchi;http://www.sardegnaturismo.it/index.php?xsl=5&s=5663&v=2&c=&t=1;1268;39.223595267974;9.16684049551337
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Parco Naturale Molentargius - Saline di Cagliari;Parchi;Parchi;http://www.sardegnaturismo.it/index.php?xsl=5&s=5663&v=2&c=&t=1;1268;39.223595267974;9.16684049551337
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Poetto di Quartu Sant'Elena;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=287&v=2&c=45&t=1;1554;39.2236689640263;9.19819516694333
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Poetto di Quartu Sant'Elena;Spiagge;Sabbia;http://www.sardegnaturismo.it/index.php?xsl=5&s=287&v=2&c=45&t=1;1554;39.2236689640263;9.19819516694333
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Quartu S.Elena;Città e paesi;Città;http://www.comunas.it/xml/comune.php?istat=092051;759;39.2382115941314;9.18687617428813
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Quartu S.Elena;Città e paesi;Città;http://www.comunas.it/xml/comune.php?istat=092051;759;39.2382115941314;9.18687617428813
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Sant'Andrea;Spiagge;Sabbia, ghiaia;http://www.sardegnaturismo.it/index.php?xsl=5&s=2924&v=2&c=45&t=1;1354;39.2141238761993;9.28345196950181
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Sant'Andrea;Spiagge;Sabbia, ghiaia;http://www.sardegnaturismo.it/index.php?xsl=5&s=2924&v=2&c=45&t=1;1354;39.2141238761993;9.28345196950181
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Stagno di Molentargius;Laghi;Laghi;http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=43;943;39.2305934659648;9.15411188484564
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Stagno di Molentargius;Laghi;Laghi;http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=43;943;39.2305934659648;9.15411188484564
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Stella di mare;Spiagge;Sabbia, ciottoli, massi;http://www.sardegnaturismo.it/index.php?xsl=5&s=294&v=2&c=45&t=1;1760;39.21329868209;9.29642425022872
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Stella di mare;Spiagge;Sabbia, ciottoli, massi;http://www.sardegnaturismo.it/index.php?xsl=5&s=294&v=2&c=45&t=1;1760;39.21329868209;9.29642425022872
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Villa romana di Sant' Andrea;Insediamenti antichi;Insediamenti romani;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21303;1126;39.2130751232762;9.27376241202767
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Villa romana di Sant' Andrea;Insediamenti antichi;Insediamenti romani;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21303;1126;39.2130751232762;9.27376241202767
SAMATZAI;CAGLIARI;Sardegna;Samatzai;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092053;77;39.4833527031054;9.03704351657445
SAN BASILIO;CAGLIARI;Sardegna;San Basilio;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092054;78;39.5370175436871;9.19789621881903
SAN BASILIO;CAGLIARI;Sardegna;Terme romane, Chiesa San Basilio;Insediamenti antichi;Terme;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20926;1142;39.5385492242065;9.19729689019611
SAN NICOLO' GERREI;CAGLIARI;Sardegna;San Nicolo' Gerrei;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092058;81;39.4957541484885;9.30909293634798
SAN SPERATE;CAGLIARI;Sardegna;Chiesa di San Sperate;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24854;37;39.3606881241166;9.00169589308779
SAN SPERATE;CAGLIARI;Sardegna;Paese-museo;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=24594&v=2&c=2487&c1=2123&visb=&t=1;5882;39.3585063833928;9.00488900025271
SAN SPERATE;CAGLIARI;Sardegna;San Sperate;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092059;82;39.3578064666084;9.00449919330111
SANT'ANDREA FRIUS;CAGLIARI;Sardegna;Sant Andrea Frius;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092061;84;39.477574529308;9.17159000709772
SAN VITO;CAGLIARI;Sardegna;Miniera di Monte Narba;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21536;1150;39.4111291315027;9.52489891010013
SAN VITO;CAGLIARI;Sardegna;Nuraghe Asoru;Edifici e strutture antiche;Nuraghi;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21571;771;39.3684773650934;9.53156187965438
SAN VITO;CAGLIARI;Sardegna;San Vito;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092064;87;39.4429350099291;9.54227677618874
SARROCH;CAGLIARI;Sardegna;Abitazione e deposito Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1114;39.111698500304;9.01012086809695
SARROCH;CAGLIARI;Sardegna;Abitazione e deposito Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1114;39.111698500304;9.01012086809695
SARROCH;CAGLIARI;Sardegna;Cantina Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1109;39.1120860341344;9.0094616248962
SARROCH;CAGLIARI;Sardegna;Cantina Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1109;39.1120860341344;9.0094616248962
SARROCH;CAGLIARI;Sardegna;Casa 1 Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1099;39.1121762005275;9.00875607085228
SARROCH;CAGLIARI;Sardegna;Casa 1 Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1099;39.1121762005275;9.00875607085228
SARROCH;CAGLIARI;Sardegna;Casa 2 Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1100;39.1122933477725;9.00872138531916
SARROCH;CAGLIARI;Sardegna;Casa 2 Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1100;39.1122933477725;9.00872138531916
SARROCH;CAGLIARI;Sardegna;Casa 3 Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1101;39.1123603446644;9.00828775781067
SARROCH;CAGLIARI;Sardegna;Casa 3 Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1101;39.1123603446644;9.00828775781067
SARROCH;CAGLIARI;Sardegna;Cisterna Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1102;39.1119715033499;9.00830021842449
SARROCH;CAGLIARI;Sardegna;Cisterna Vill. operai Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1102;39.1119715033499;9.00830021842449
SARROCH;CAGLIARI;Sardegna;Complesso Nuragico Antigori;Edifici e strutture antiche;Nuraghi;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21524;854;39.0955031105454;9.00537073587788
SARROCH;CAGLIARI;Sardegna;Complesso Nuragico Antigori;Edifici e strutture antiche;Nuraghi;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21524;854;39.0955031105454;9.00537073587788
SARROCH;CAGLIARI;Sardegna;Deposito agrumi Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1112;39.1127980634809;9.00737970347934
SARROCH;CAGLIARI;Sardegna;Deposito agrumi Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1112;39.1127980634809;9.00737970347934
SARROCH;CAGLIARI;Sardegna;Deposito attrezzi Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1113;39.1117824821317;9.0104563113066
SARROCH;CAGLIARI;Sardegna;Deposito attrezzi Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1113;39.1117824821317;9.0104563113066
SARROCH;CAGLIARI;Sardegna;Deposito Carrube Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1108;39.1125188798292;9.004106294463
SARROCH;CAGLIARI;Sardegna;Deposito Carrube Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1108;39.1125188798292;9.004106294463
SARROCH;CAGLIARI;Sardegna;Deposito Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1115;39.111905763228;9.01003993144995
SARROCH;CAGLIARI;Sardegna;Deposito Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1115;39.111905763228;9.01003993144995
SARROCH;CAGLIARI;Sardegna;Marina di Perd'e sali;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=808&v=2&c=46&c1=&t=1;1278;39.031008980637;9.03171708210876
SARROCH;CAGLIARI;Sardegna;Marina di Perd'e sali;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=808&v=2&c=46&c1=&t=1;1278;39.031008980637;9.03171708210876
SARROCH;CAGLIARI;Sardegna;Nuraghe Sa Domu e' s'Orcu;Edifici e strutture antiche;Nuraghi;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24755;908;39.0618351996216;9.02355081305117
SARROCH;CAGLIARI;Sardegna;Nuraghe Sa Domu e' s'Orcu;Edifici e strutture antiche;Nuraghi;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24755;908;39.0618351996216;9.02355081305117
SARROCH;CAGLIARI;Sardegna;Officina Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1111;39.1120590238636;9.00917245532868
SARROCH;CAGLIARI;Sardegna;Officina Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1111;39.1120590238636;9.00917245532868
SARROCH;CAGLIARI;Sardegna;Oleificio Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1103;39.112455517057;9.00912623991426
SARROCH;CAGLIARI;Sardegna;Oleificio Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1103;39.112455517057;9.00912623991426
SARROCH;CAGLIARI;Sardegna;Parco sa Punta;Spiagge;Sabbia, massi;http://www.sardegnaturismo.it/index.php?xsl=5&s=214&v=2&c=45&t=1;2015;39.0742207631176;9.02783203055541
SARROCH;CAGLIARI;Sardegna;Parco sa Punta;Spiagge;Sabbia, massi;http://www.sardegnaturismo.it/index.php?xsl=5&s=214&v=2&c=45&t=1;2015;39.0742207631176;9.02783203055541
SARROCH;CAGLIARI;Sardegna;Porto Columbu;Spiagge;Sabbia, ghiaia;http://www.sardegnaturismo.it/index.php?xsl=5&s=229&v=2&c=45&t=1;2016;39.0303824190855;9.03096472833078
SARROCH;CAGLIARI;Sardegna;Porto Columbu;Spiagge;Sabbia, ghiaia;http://www.sardegnaturismo.it/index.php?xsl=5&s=229&v=2&c=45&t=1;2016;39.0303824190855;9.03096472833078
SARROCH;CAGLIARI;Sardegna;Pozzo 1 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1104;39.1135548643089;9.00925361742047
SARROCH;CAGLIARI;Sardegna;Pozzo 1 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1104;39.1135548643089;9.00925361742047
SARROCH;CAGLIARI;Sardegna;Pozzo 2 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1106;39.1126989299865;9.00755319428283
SARROCH;CAGLIARI;Sardegna;Pozzo 2 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1106;39.1126989299865;9.00755319428283
SARROCH;CAGLIARI;Sardegna;Sarroch;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092066;89;39.0644625236442;9.0118334641992
SARROCH;CAGLIARI;Sardegna;Sarroch;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092066;89;39.0644625236442;9.0118334641992
SARROCH;CAGLIARI;Sardegna;Silos Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1116;39.1115993728683;9.01017868673412
SARROCH;CAGLIARI;Sardegna;Silos Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1116;39.1115993728683;9.01017868673412
SARROCH;CAGLIARI;Sardegna;Stalla Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1110;39.1122393324557;9.00800424526326
SARROCH;CAGLIARI;Sardegna;Stalla Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1110;39.1122393324557;9.00800424526326
SARROCH;CAGLIARI;Sardegna;Vascone 1 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1105;39.1134485693605;9.009326747596
SARROCH;CAGLIARI;Sardegna;Vascone 1 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1105;39.1134485693605;9.009326747596
SARROCH;CAGLIARI;Sardegna;Vascone 2 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1107;39.1125756222956;9.00750795767154
SARROCH;CAGLIARI;Sardegna;Vascone 2 Villa d'Orri;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21557;1107;39.1125756222956;9.00750795767154
SELARGIUS;CAGLIARI;Sardegna;Chiesa di San Giuliano;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17916;497;39.2545471057847;9.16853776310558
SELARGIUS;CAGLIARI;Sardegna;Chiesa di San Giuliano;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17916;497;39.2545471057847;9.16853776310558
SELARGIUS;CAGLIARI;Sardegna;Chiesa di San Lussorio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17830;498;39.2599663006722;9.15339846900365
SELARGIUS;CAGLIARI;Sardegna;Chiesa di San Lussorio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17830;498;39.2599663006722;9.15339846900365
SELARGIUS;CAGLIARI;Sardegna;Selargius;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092068;91;39.2570232590624;9.16730812145117
SELARGIUS;CAGLIARI;Sardegna;Selargius;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092068;91;39.2570232590624;9.16730812145117
SELARGIUS;CAGLIARI;Sardegna;S'I 'e Boi;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21542;1047;39.2540654892472;9.17059780673293
SELARGIUS;CAGLIARI;Sardegna;S'I 'e Boi;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21542;1047;39.2540654892472;9.17059780673293
SELEGAS;CAGLIARI;Sardegna;Museo parrocchiale;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=24536&v=2&c=2487&c1=2123&visb=&t=1;5848;39.5686569341677;9.10319446393004
SELEGAS;CAGLIARI;Sardegna;Selegas;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092069;92;39.5680895559114;9.10397860185797
SENORBI';CAGLIARI;Sardegna;Abitato di Monte Luna;Insediamenti antichi;Insediamenti fenicio-punici;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18865;1143;39.513342705586;9.14497653000783
SENORBI';CAGLIARI;Sardegna;Chiesa di Santa Maria di Segolai;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17930;516;39.5363646725435;9.13636886352121
SENORBI';CAGLIARI;Sardegna;Civico Museo Archeologico;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=18999&v=2&c=2487&c1=2123&visb=&t=1;5850;39.5335296508026;9.13194510037117
SENORBI';CAGLIARI;Sardegna;Senorbi';Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092070;93;39.5328885653328;9.13287301849329
SERDIANA;CAGLIARI;Sardegna;Chiesa di Santa Maria di Sibiola;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17933;495;39.3675462884462;9.12207289043332
SERDIANA;CAGLIARI;Sardegna;Serdiana;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092071;94;39.3733913656778;9.15862809551772
SESTU;CAGLIARI;Sardegna;Chiesa di San Gemiliano;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17835;523;39.3401475220238;9.06908237843366
SESTU;CAGLIARI;Sardegna;Chiesa di San Gemiliano;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17835;523;39.3401475220238;9.06908237843366
SESTU;CAGLIARI;Sardegna;Chiesa di San Giorgio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18325;416;39.3025039141367;9.09107500419163
SESTU;CAGLIARI;Sardegna;Chiesa di San Giorgio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18325;416;39.3025039141367;9.09107500419163
SESTU;CAGLIARI;Sardegna;Sestu;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092074;97;39.3014145852577;9.09301374031701
SESTU;CAGLIARI;Sardegna;Sestu;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092074;97;39.3014145852577;9.09301374031701
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Chiesa di San Paolo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18329;414;39.2898124440614;9.18332947962803
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Chiesa di San Paolo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18329;414;39.2898124440614;9.18332947962803
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Complesso nuragico di Cuccuru Nuraxi;Spazi sacri e funerari;Templi nuragici;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21529;1465;39.2862061276371;9.17668404385048
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Complesso nuragico di Cuccuru Nuraxi;Spazi sacri e funerari;Templi nuragici;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21529;1465;39.2862061276371;9.17668404385048
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Settimo S.Pietro;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092075;98;39.2910224889572;9.18566062120248
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Settimo S.Pietro;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092075;98;39.2910224889572;9.18566062120248
SILIQUA;CAGLIARI;Sardegna;Castello di Acquafredda;Edifici e strutture antiche;Castelli;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17885;800;39.2620696380432;8.8203195398413
SILIQUA;CAGLIARI;Sardegna;Domo Andesitico di Acquafredda;Aree protette;Monumento naturale;http://www.sardegnaturismo.it/index.php?xsl=5&s=5927&v=2&c=3001&t=1;374;39.2619400480453;8.81990653996679
SILIQUA;CAGLIARI;Sardegna;Domo Andesitico di Acquafredda;Monumenti naturali;Monumenti naturali;;1256;39.2619400504443;8.8199065358737
SILIQUA;CAGLIARI;Sardegna;Monte Arcosu;Aree protette;Riserva naturale;http://www.sardegnaturismo.it/index.php?xsl=5&s=3163&v=2&c=3001&t=1;363;39.1956543284254;8.8556633392689
SILIQUA;CAGLIARI;Sardegna;Siliqua;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092078;101;39.3000945089978;8.80867929912007
SILIUS;CAGLIARI;Sardegna;Silius;Città e paesi;Paese;http://www.comunas.it/xml/comune.php?istat=092079;102;39.5167440611444;9.29534641188828
SINNAI;CAGLIARI;Sardegna;Campidano;Foreste;Foreste;http://www.sardegnaturismo.it/index.php?xsl=5&s=3184&v=2&c=3002&t=1;683;39.3357306780463;9.2154362583755
SINNAI;CAGLIARI;Sardegna;Campidano;Foreste;Foreste;http://www.sardegnaturismo.it/index.php?xsl=5&s=3184&v=2&c=3002&t=1;683;39.3357306780463;9.2154362583755
SINNAI;CAGLIARI;Sardegna;Capo Boi;Spiagge;Rocce;http://www.sardegnaturismo.it/index.php?xsl=5&s=276&v=2&c=45&t=1;1820;39.1269539361854;9.437495228259
SINNAI;CAGLIARI;Sardegna;Capo Boi;Spiagge;Rocce;http://www.sardegnaturismo.it/index.php?xsl=5&s=276&v=2&c=45&t=1;1820;39.1269539361854;9.437495228259
SINNAI;CAGLIARI;Sardegna;Chiesa di Santa Barbara;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24859;38;39.3010471077695;9.2029566864243
